Timestamp,Email address,Name:,ID code:,Grade:,Module 1: First choice,Module 1: Second choice,Module 1: Third choice,Module 1: Fourth choice,Module 2: First choice,Module 2: Second choice,Module 2: Third choice,Module 2: Fourth choice,Module 3: First choice,Module 3: Second choice,Module 3: Third choice,Module 3: Fourth choice
07/03/2023 14:20:45,richard@gmail.com,Richard Smith,769572106,12,Group B,Group A (Gr. 12),Group D,Group E,Group F,Group F,Group B,Group A (Gr. 12),Group E,Group A (Gr. 12),Group D,Group C
07/03/2023 14:20:45,matthew@gmail.com,Matthew Thompson,581866501,12,Group F,Group D,Group B,Group A (Gr. 12),Group D,Group D,Group A (Gr. 12),Group C,Group D,Group A (Gr. 12),Group C,Group F
07/03/2023 14:20:45,john@gmail.com,John Risner,321482985,12,Group E,Group F,Group C,Group D,Group E,Group E,Group B,Group A (Gr. 12),Group E,Group A (Gr. 12),Group C,Group F
07/03/2023 14:20:45,robert@gmail.com,Robert Smidt,280645108,12,Group A (Gr. 12),Group E,Group C,Group D,Group A (Gr. 12),Group A (Gr. 12),Group C,Group B,Group F,Group A (Gr. 12),Group B,Group E
07/03/2023 14:20:45,gabriel@gmail.com,Gabriel Prouty,922865126,12,Group C,Group B,Group E,Group D,Group B,Group B,Group F,Group E,Group A (Gr. 12),Group D,Group F,Group C
07/03/2023 14:20:45,holly@gmail.com,Holly Spracklen,227188719,12,Group B,Group A (Gr. 12),Group C,Group E,Group C,Group C,Group B,Group D,Group E,Group F,Group D,Group B
07/03/2023 14:20:45,nick@gmail.com,Nick Scott,821296825,12,Group B,Group C,Group D,Group E,Group D,Group D,Group C,Group B,Group A (Gr. 12),Group E,Group D,Group B
07/03/2023 14:20:45,christopher@gmail.com,Christopher Gray,204813185,12,Group C,Group A (Gr. 12),Group D,Group E,Group B,Group B,Group F,Group A (Gr. 12),Group A (Gr. 12),Group B,Group C,Group D
07/03/2023 14:20:45,darla@gmail.com,Darla Mcdonald,954070019,12,Group A (Gr. 12),Group D,Group E,Group C,Group C,Group C,Group A (Gr. 12),Group F,Group A (Gr. 12),Group D,Group F,Group B
07/03/2023 14:20:45,patrick@gmail.com,Patrick Kent,440400342,12,Group C,Group F,Group E,Group A (Gr. 12),Group F,Group F,Group B,Group D,Group E,Group D,Group C,Group B
07/03/2023 14:20:45,susan@gmail.com,Susan Green,320669433,12,Group B,Group C,Group E,Group F,Group C,Group C,Group A (Gr. 12),Group D,Group C,Group E,Group A (Gr. 12),Group D
07/03/2023 14:20:45,ricardo@gmail.com,Ricardo Holland,647045468,12,Group A (Gr. 12),Group F,Group D,Group E,Group A (Gr. 12),Group A (Gr. 12),Group D,Group C,Group E,Group F,Group D,Group A (Gr. 12)
07/03/2023 14:20:45,alan@gmail.com,Alan Graff,850785361,12,Group C,Group F,Group E,Group D,Group A (Gr. 12),Group A (Gr. 12),Group F,Group C,Group A (Gr. 12),Group B,Group E,Group F
07/03/2023 14:20:45,dorothy@gmail.com,Dorothy Askins,971692369,12,Group D,Group A (Gr. 12),Group F,Group C,Group D,Group D,Group B,Group E,Group B,Group D,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,wanda@gmail.com,Wanda Campos,161622629,12,Group D,Group A (Gr. 12),Group E,Group C,Group D,Group D,Group A (Gr. 12),Group F,Group F,Group D,Group A (Gr. 12),Group E
07/03/2023 14:20:45,andrew@gmail.com,Andrew York,267329990,12,Group C,Group D,Group B,Group A (Gr. 12),Group E,Group E,Group D,Group C,Group B,Group A (Gr. 12),Group E,Group D
07/03/2023 14:20:45,david@gmail.com,David Henderson,981672119,12,Group A (Gr. 12),Group B,Group F,Group E,Group F,Group F,Group A (Gr. 12),Group C,Group F,Group B,Group D,Group E
07/03/2023 14:20:45,whitney@gmail.com,Whitney Hicks,378670082,12,Group B,Group C,Group F,Group E,Group F,Group F,Group E,Group A (Gr. 12),Group F,Group C,Group B,Group E
07/03/2023 14:20:45,kirsten@gmail.com,Kirsten Feasel,950398546,12,Group D,Group E,Group A (Gr. 12),Group C,Group F,Group F,Group E,Group B,Group A (Gr. 12),Group F,Group B,Group E
07/03/2023 14:20:45,danielle@gmail.com,Danielle Calvillo,812121600,12,Group F,Group C,Group D,Group A (Gr. 12),Group F,Group F,Group E,Group A (Gr. 12),Group D,Group F,Group B,Group E
07/03/2023 14:20:45,albert@gmail.com,Albert Parks,317914412,12,Group A (Gr. 12),Group F,Group D,Group C,Group A (Gr. 12),Group A (Gr. 12),Group E,Group B,Group B,Group C,Group A (Gr. 12),Group F
07/03/2023 14:20:45,trina@gmail.com,Trina Wilson,689740759,12,Group E,Group B,Group D,Group C,Group F,Group F,Group D,Group E,Group A (Gr. 12),Group D,Group C,Group F
07/03/2023 14:20:45,jane@gmail.com,Jane Mills,823530995,12,Group B,Group C,Group E,Group F,Group F,Group F,Group B,Group C,Group C,Group B,Group F,Group D
07/03/2023 14:20:45,steven@gmail.com,Steven Steely,767659841,12,Group D,Group B,Group E,Group C,Group F,Group F,Group A (Gr. 12),Group B,Group D,Group A (Gr. 12),Group E,Group B
07/03/2023 14:20:45,robert@gmail.com,Robert Mathias,335182048,12,Group E,Group F,Group B,Group C,Group D,Group D,Group C,Group E,Group B,Group F,Group D,Group A (Gr. 12)
07/03/2023 14:20:45,morgan@gmail.com,Morgan Stoltzfus,908506303,12,Group C,Group A (Gr. 12),Group D,Group E,Group B,Group B,Group F,Group A (Gr. 12),Group F,Group B,Group C,Group A (Gr. 12)
07/03/2023 14:20:45,michele@gmail.com,Michele Wu,772377830,12,Group F,Group A (Gr. 12),Group D,Group E,Group E,Group E,Group D,Group C,Group C,Group E,Group A (Gr. 12),Group F
07/03/2023 14:20:45,angela@gmail.com,Angela Benz,647983398,12,Group C,Group B,Group D,Group E,Group B,Group B,Group A (Gr. 12),Group E,Group A (Gr. 12),Group B,Group F,Group D
07/03/2023 14:20:45,jane@gmail.com,Jane Johnson,466465035,12,Group B,Group A (Gr. 12),Group F,Group D,Group D,Group D,Group C,Group F,Group D,Group E,Group F,Group C
07/03/2023 14:20:45,kelly@gmail.com,Kelly Lowman,743483022,12,Group B,Group C,Group F,Group A (Gr. 12),Group D,Group D,Group E,Group C,Group C,Group D,Group F,Group B
07/03/2023 14:20:45,jennifer@gmail.com,Jennifer Clarkson,604849421,12,Group D,Group C,Group E,Group A (Gr. 12),Group E,Group E,Group B,Group F,Group A (Gr. 12),Group C,Group D,Group F
07/03/2023 14:20:45,james@gmail.com,James Myers,353998209,12,Group D,Group E,Group B,Group F,Group A (Gr. 12),Group A (Gr. 12),Group F,Group B,Group C,Group D,Group E,Group F
07/03/2023 14:20:45,mario@gmail.com,Mario Porter,227406569,12,Group F,Group C,Group D,Group A (Gr. 12),Group F,Group F,Group A (Gr. 12),Group B,Group B,Group D,Group F,Group C
07/03/2023 14:20:45,adam@gmail.com,Adam Nichols,896576107,12,Group A (Gr. 12),Group F,Group C,Group B,Group F,Group F,Group B,Group C,Group C,Group D,Group B,Group A (Gr. 12)
07/03/2023 14:20:45,linda@gmail.com,Linda Wyss,730897461,12,Group D,Group B,Group F,Group A (Gr. 12),Group D,Group D,Group C,Group F,Group D,Group F,Group C,Group B
07/03/2023 14:20:45,richard@gmail.com,Richard Williams,118404819,12,Group F,Group E,Group A (Gr. 12),Group B,Group B,Group B,Group A (Gr. 12),Group E,Group F,Group A (Gr. 12),Group B,Group D
07/03/2023 14:20:45,william@gmail.com,William Patterson,433844400,12,Group B,Group C,Group F,Group A (Gr. 12),Group A (Gr. 12),Group A (Gr. 12),Group E,Group B,Group E,Group A (Gr. 12),Group D,Group F
07/03/2023 14:20:45,rodney@gmail.com,Rodney Raby,631855551,12,Group F,Group D,Group A (Gr. 12),Group E,Group E,Group E,Group C,Group F,Group D,Group F,Group E,Group B
07/03/2023 14:20:45,mark@gmail.com,Mark Hedin,700811122,12,Group B,Group C,Group F,Group E,Group A (Gr. 12),Group A (Gr. 12),Group C,Group B,Group B,Group A (Gr. 12),Group F,Group D
07/03/2023 14:20:45,george@gmail.com,George Weber,369123549,12,Group A (Gr. 12),Group F,Group D,Group C,Group C,Group C,Group F,Group A (Gr. 12),Group B,Group D,Group A (Gr. 12),Group E
07/03/2023 14:20:45,dean@gmail.com,Dean Custer,459992685,12,Group C,Group A (Gr. 12),Group B,Group F,Group D,Group D,Group F,Group E,Group D,Group F,Group B,Group C
07/03/2023 14:20:45,cynthia@gmail.com,Cynthia Allen,146962914,12,Group B,Group D,Group A (Gr. 12),Group C,Group A (Gr. 12),Group A (Gr. 12),Group D,Group C,Group E,Group C,Group F,Group B
07/03/2023 14:20:45,mark@gmail.com,Mark Jones,342298687,12,Group D,Group B,Group E,Group C,Group B,Group B,Group F,Group A (Gr. 12),Group D,Group C,Group E,Group B
07/03/2023 14:20:45,tara@gmail.com,Tara Dalton,911613286,12,Group B,Group A (Gr. 12),Group F,Group C,Group A (Gr. 12),Group A (Gr. 12),Group E,Group C,Group E,Group C,Group A (Gr. 12),Group D
07/03/2023 14:20:45,robert@gmail.com,Robert Ching,665157371,12,Group E,Group B,Group C,Group F,Group E,Group E,Group C,Group D,Group C,Group E,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,janice@gmail.com,Janice Licon,739361998,12,Group E,Group C,Group B,Group F,Group C,Group C,Group B,Group E,Group E,Group D,Group B,Group A (Gr. 12)
07/03/2023 14:20:45,patricia@gmail.com,Patricia Kamerling,306689292,12,Group D,Group B,Group A (Gr. 12),Group C,Group E,Group E,Group F,Group B,Group D,Group E,Group B,Group F
07/03/2023 14:20:45,blanche@gmail.com,Blanche Numbers,338005346,12,Group D,Group C,Group B,Group F,Group C,Group C,Group B,Group A (Gr. 12),Group A (Gr. 12),Group D,Group F,Group C
07/03/2023 14:20:45,darryl@gmail.com,Darryl Horr,756140075,12,Group D,Group F,Group E,Group C,Group B,Group B,Group D,Group E,Group A (Gr. 12),Group E,Group B,Group D
07/03/2023 14:20:45,rachael@gmail.com,Rachael Rice,716964285,12,Group D,Group C,Group B,Group F,Group B,Group B,Group D,Group F,Group B,Group D,Group A (Gr. 12),Group C
07/03/2023 14:20:45,thomas@gmail.com,Thomas Trujillo,873024582,12,Group B,Group E,Group D,Group C,Group D,Group D,Group B,Group C,Group E,Group B,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,benjamin@gmail.com,Benjamin Beardsley,203005643,12,Group C,Group D,Group B,Group A (Gr. 12),Group D,Group D,Group C,Group B,Group B,Group A (Gr. 12),Group F,Group D
07/03/2023 14:20:45,mindy@gmail.com,Mindy Robinson,193024982,12,Group C,Group A (Gr. 12),Group D,Group E,Group E,Group E,Group B,Group A (Gr. 12),Group F,Group A (Gr. 12),Group B,Group C
07/03/2023 14:20:45,john@gmail.com,John Gordon,189252447,12,Group E,Group D,Group B,Group F,Group F,Group F,Group C,Group E,Group A (Gr. 12),Group F,Group D,Group C
07/03/2023 14:20:45,crystal@gmail.com,Crystal Ortiz,510876850,12,Group A (Gr. 12),Group C,Group F,Group D,Group B,Group B,Group A (Gr. 12),Group F,Group C,Group B,Group D,Group A (Gr. 12)
07/03/2023 14:20:45,yolanda@gmail.com,Yolanda White,909929580,12,Group F,Group A (Gr. 12),Group B,Group C,Group C,Group C,Group E,Group F,Group F,Group C,Group D,Group E
07/03/2023 14:20:45,jessica@gmail.com,Jessica Denning,403203900,12,Group C,Group D,Group F,Group A (Gr. 12),Group B,Group B,Group F,Group C,Group B,Group E,Group D,Group C
07/03/2023 14:20:45,rachel@gmail.com,Rachel Christian,241622615,12,Group A (Gr. 12),Group F,Group E,Group D,Group B,Group B,Group C,Group F,Group B,Group C,Group D,Group F
07/03/2023 14:20:45,frances@gmail.com,Frances Martin,977048108,12,Group D,Group B,Group C,Group A (Gr. 12),Group C,Group C,Group E,Group A (Gr. 12),Group C,Group A (Gr. 12),Group B,Group F
07/03/2023 14:20:45,anthony@gmail.com,Anthony Pollard,744715987,12,Group A (Gr. 12),Group C,Group B,Group F,Group F,Group F,Group E,Group D,Group C,Group D,Group A (Gr. 12),Group E
07/03/2023 14:20:45,frances@gmail.com,Frances Levesque,361318509,12,Group F,Group A (Gr. 12),Group C,Group B,Group E,Group E,Group A (Gr. 12),Group F,Group E,Group F,Group C,Group A (Gr. 12)
07/03/2023 14:20:45,jerome@gmail.com,Jerome Hedgepeth,777460936,12,Group B,Group D,Group C,Group E,Group F,Group F,Group E,Group B,Group E,Group F,Group B,Group C
07/03/2023 14:20:45,jason@gmail.com,Jason Martineau,613789870,12,Group B,Group E,Group A (Gr. 12),Group F,Group C,Group C,Group F,Group A (Gr. 12),Group B,Group F,Group A (Gr. 12),Group C
07/03/2023 14:20:45,juanita@gmail.com,Juanita Carr,300219796,12,Group B,Group D,Group A (Gr. 12),Group F,Group A (Gr. 12),Group A (Gr. 12),Group B,Group C,Group B,Group C,Group E,Group F
07/03/2023 14:20:45,laura@gmail.com,Laura Romero,416947146,12,Group C,Group D,Group A (Gr. 12),Group F,Group A (Gr. 12),Group A (Gr. 12),Group D,Group F,Group F,Group E,Group B,Group D
07/03/2023 14:20:45,john@gmail.com,John Jones,431639745,12,Group C,Group F,Group E,Group D,Group F,Group F,Group C,Group A (Gr. 12),Group C,Group E,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,roy@gmail.com,Roy Richardson,793413475,12,Group B,Group F,Group C,Group A (Gr. 12),Group A (Gr. 12),Group A (Gr. 12),Group D,Group B,Group F,Group D,Group A (Gr. 12),Group E
07/03/2023 14:20:45,paul@gmail.com,Paul Mcallister,808222115,12,Group A (Gr. 12),Group F,Group E,Group D,Group F,Group F,Group C,Group D,Group A (Gr. 12),Group B,Group F,Group E
07/03/2023 14:20:45,linda@gmail.com,Linda Rosa,240415871,12,Group B,Group D,Group E,Group F,Group C,Group C,Group F,Group A (Gr. 12),Group D,Group E,Group C,Group F
07/03/2023 14:20:45,jennifer@gmail.com,Jennifer Branch,241244249,12,Group E,Group C,Group A (Gr. 12),Group D,Group E,Group E,Group C,Group D,Group C,Group E,Group D,Group F
07/03/2023 14:20:45,thomas@gmail.com,Thomas Morris,975444911,12,Group F,Group A (Gr. 12),Group B,Group C,Group E,Group E,Group A (Gr. 12),Group B,Group B,Group D,Group E,Group C
07/03/2023 14:20:45,richard@gmail.com,Richard Fuller,220926709,12,Group E,Group A (Gr. 12),Group B,Group F,Group D,Group D,Group C,Group B,Group F,Group E,Group D,Group A (Gr. 12)
07/03/2023 14:20:45,harold@gmail.com,Harold Holmes,632726687,12,Group A (Gr. 12),Group E,Group C,Group B,Group C,Group C,Group F,Group D,Group B,Group A (Gr. 12),Group E,Group F
07/03/2023 14:20:45,timothy@gmail.com,Timothy Ochoa,164552538,12,Group F,Group E,Group A (Gr. 12),Group B,Group D,Group D,Group E,Group A (Gr. 12),Group B,Group F,Group C,Group A (Gr. 12)
07/03/2023 14:20:45,ruben@gmail.com,Ruben Jones,755571277,12,Group F,Group C,Group A (Gr. 12),Group E,Group C,Group C,Group B,Group F,Group D,Group E,Group B,Group A (Gr. 12)
07/03/2023 14:20:45,mark@gmail.com,Mark Washington,485747888,12,Group E,Group C,Group B,Group F,Group F,Group F,Group A (Gr. 12),Group C,Group F,Group D,Group B,Group E
07/03/2023 14:20:45,holly@gmail.com,Holly Glass,338155279,12,Group A (Gr. 12),Group F,Group D,Group B,Group D,Group D,Group F,Group B,Group F,Group C,Group D,Group B
07/03/2023 14:20:45,bobbi@gmail.com,Bobbi Terry,686320805,12,Group B,Group F,Group D,Group A (Gr. 12),Group D,Group D,Group C,Group A (Gr. 12),Group C,Group D,Group B,Group A (Gr. 12)
07/03/2023 14:20:45,nicole@gmail.com,Nicole Hand,785427779,12,Group B,Group D,Group C,Group F,Group E,Group E,Group D,Group C,Group A (Gr. 12),Group E,Group B,Group C
07/03/2023 14:20:45,lynn@gmail.com,Lynn Broker,922626082,12,Group E,Group B,Group D,Group F,Group D,Group D,Group A (Gr. 12),Group B,Group E,Group F,Group A (Gr. 12),Group B
07/03/2023 14:20:45,christopher@gmail.com,Christopher Vanschaick,349471604,12,Group A (Gr. 12),Group F,Group B,Group D,Group D,Group D,Group C,Group A (Gr. 12),Group D,Group B,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,hazel@gmail.com,Hazel Cremeans,442500749,12,Group B,Group C,Group D,Group E,Group F,Group F,Group E,Group A (Gr. 12),Group E,Group D,Group A (Gr. 12),Group C
07/03/2023 14:20:45,elizabeth@gmail.com,Elizabeth Morgan,977016205,12,Group A (Gr. 12),Group B,Group E,Group D,Group C,Group C,Group E,Group B,Group B,Group C,Group D,Group A (Gr. 12)
07/03/2023 14:20:45,gwen@gmail.com,Gwen Lindley,592048229,12,Group E,Group D,Group A (Gr. 12),Group B,Group D,Group D,Group A (Gr. 12),Group B,Group C,Group D,Group B,Group E
07/03/2023 14:20:45,kevin@gmail.com,Kevin Bayard,853917471,12,Group F,Group D,Group B,Group C,Group F,Group F,Group E,Group D,Group A (Gr. 12),Group F,Group E,Group B
07/03/2023 14:20:45,linda@gmail.com,Linda Schwend,525739766,12,Group E,Group F,Group C,Group D,Group C,Group C,Group E,Group A (Gr. 12),Group A (Gr. 12),Group E,Group B,Group F
07/03/2023 14:20:45,dorothy@gmail.com,Dorothy Nevarez,949327181,12,Group D,Group C,Group E,Group F,Group F,Group F,Group D,Group C,Group D,Group E,Group A (Gr. 12),Group B
07/03/2023 14:20:45,blaine@gmail.com,Blaine Copeland,203670291,12,Group D,Group A (Gr. 12),Group F,Group E,Group A (Gr. 12),Group A (Gr. 12),Group C,Group F,Group D,Group B,Group F,Group C
07/03/2023 14:20:45,marilyn@gmail.com,Marilyn Faulkner,979795384,12,Group C,Group B,Group A (Gr. 12),Group E,Group F,Group F,Group C,Group E,Group C,Group D,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,james@gmail.com,James Cassel,334614252,12,Group D,Group B,Group C,Group A (Gr. 12),Group C,Group C,Group B,Group E,Group A (Gr. 12),Group D,Group E,Group F
07/03/2023 14:20:45,william@gmail.com,William Morales,977372188,12,Group D,Group A (Gr. 12),Group E,Group C,Group C,Group C,Group E,Group F,Group D,Group C,Group A (Gr. 12),Group B
07/03/2023 14:20:45,frank@gmail.com,Frank Philpot,323292561,12,Group E,Group B,Group C,Group D,Group A (Gr. 12),Group A (Gr. 12),Group E,Group F,Group B,Group D,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,robert@gmail.com,Robert Ward,825722662,12,Group C,Group F,Group E,Group B,Group F,Group F,Group A (Gr. 12),Group C,Group F,Group C,Group B,Group E
07/03/2023 14:20:45,mable@gmail.com,Mable Chauez,359010283,12,Group A (Gr. 12),Group F,Group B,Group E,Group B,Group B,Group E,Group D,Group D,Group E,Group C,Group B
07/03/2023 14:20:45,janet@gmail.com,Janet Miller,101166410,12,Group E,Group B,Group C,Group D,Group A (Gr. 12),Group A (Gr. 12),Group D,Group E,Group F,Group C,Group D,Group E
07/03/2023 14:20:45,nelson@gmail.com,Nelson Tapia,670683032,12,Group F,Group D,Group E,Group A (Gr. 12),Group F,Group F,Group E,Group A (Gr. 12),Group B,Group E,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,james@gmail.com,James Gerhart,466381755,12,Group E,Group A (Gr. 12),Group F,Group D,Group A (Gr. 12),Group A (Gr. 12),Group C,Group E,Group B,Group F,Group C,Group A (Gr. 12)
07/03/2023 14:20:45,james@gmail.com,James Mooney,299447103,12,Group A (Gr. 12),Group E,Group C,Group B,Group F,Group F,Group A (Gr. 12),Group D,Group F,Group C,Group D,Group E
07/03/2023 14:20:45,rose@gmail.com,Rose Kinnard,211158786,12,Group D,Group A (Gr. 12),Group E,Group B,Group D,Group D,Group C,Group B,Group D,Group F,Group A (Gr. 12),Group B
07/03/2023 14:20:45,susan@gmail.com,Susan Evans,235925454,12,Group F,Group C,Group D,Group B,Group C,Group C,Group D,Group A (Gr. 12),Group E,Group B,Group C,Group F
07/03/2023 14:20:45,crystal@gmail.com,Crystal Delisle,439787273,12,Group F,Group E,Group A (Gr. 12),Group D,Group E,Group E,Group A (Gr. 12),Group F,Group E,Group B,Group A (Gr. 12),Group D
07/03/2023 14:20:45,philip@gmail.com,Philip Holding,891266903,12,Group A (Gr. 12),Group D,Group C,Group B,Group C,Group C,Group D,Group B,Group A (Gr. 12),Group C,Group E,Group B
07/03/2023 14:20:45,edna@gmail.com,Edna Mcintosh,466979111,12,Group D,Group F,Group C,Group A (Gr. 12),Group C,Group C,Group D,Group F,Group A (Gr. 12),Group C,Group E,Group D
07/03/2023 14:20:45,cherie@gmail.com,Cherie Waite,536447731,12,Group E,Group C,Group D,Group A (Gr. 12),Group A (Gr. 12),Group A (Gr. 12),Group D,Group C,Group F,Group A (Gr. 12),Group E,Group C
07/03/2023 14:20:45,glen@gmail.com,Glen Winston,467177699,12,Group E,Group F,Group B,Group A (Gr. 12),Group C,Group C,Group F,Group E,Group D,Group A (Gr. 12),Group E,Group F
07/03/2023 14:20:45,dwight@gmail.com,Dwight Moore,496507778,12,Group E,Group B,Group D,Group F,Group B,Group B,Group F,Group C,Group D,Group F,Group C,Group A (Gr. 12)
07/03/2023 14:20:45,courtney@gmail.com,Courtney Archer,996501132,12,Group D,Group C,Group A (Gr. 12),Group E,Group C,Group C,Group B,Group A (Gr. 12),Group A (Gr. 12),Group F,Group B,Group C
07/03/2023 14:20:45,patricia@gmail.com,Patricia Daniels,757098806,12,Group C,Group A (Gr. 12),Group B,Group D,Group F,Group F,Group E,Group B,Group C,Group E,Group D,Group F
07/03/2023 14:20:45,brandi@gmail.com,Brandi Chrisco,279022747,12,Group E,Group B,Group D,Group A (Gr. 12),Group B,Group B,Group E,Group D,Group A (Gr. 12),Group D,Group B,Group C
07/03/2023 14:20:45,michael@gmail.com,Michael Jackson,842006321,12,Group A (Gr. 12),Group F,Group C,Group E,Group D,Group D,Group E,Group B,Group C,Group E,Group B,Group F
07/03/2023 14:20:45,andres@gmail.com,Andres Keim,236321056,12,Group E,Group C,Group D,Group F,Group F,Group F,Group C,Group D,Group E,Group A (Gr. 12),Group F,Group C
07/03/2023 14:20:45,hector@gmail.com,Hector Hubbard,520717389,12,Group A (Gr. 12),Group D,Group C,Group E,Group A (Gr. 12),Group A (Gr. 12),Group D,Group E,Group C,Group B,Group F,Group E
